Region,Category,Product,Year,Unit,Value,Flag
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2012,KT,2726.0,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2013,KBD,45.0,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2013,KT,2254.0,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2014,KBD,41.0,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2014,KT,2036.0,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2015,KBD,49.0,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2015,KT,2464.0,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2016,KBD,49.0,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2016,KT,2449.0,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2017,KBD,52.721819,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2017,KT,2554.674,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2018,KBD,54.645682,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2018,KT,2662.409,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2019,KBD,51.640737,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2019,KT,2606.297,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2020,KBD,55.153352,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2020,KT,2773.512,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2021,KBD,66.619044,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2021,KT,3278.473,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2022,KBD,68.230153,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2022,KT,3348.336,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2023,KBD,83.515238,A
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2023,KT,4102.26,I
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2024,KBD,81.584926,P
ROMANIA,IMPORTS,OIL_SEC_PRODUCTS,2024,KT,3971.618,P
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1971,KBD,284.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1971,KT,13793.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1972,KBD,290.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1972,KT,14128.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1973,KBD,294.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1973,KT,14287.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1974,KBD,298.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1974,KT,14486.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1975,KBD,300.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1975,KT,14590.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1976,KBD,301.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1976,KT,14700.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1977,KBD,301.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1977,KT,14650.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1978,KBD,282.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1978,KT,13724.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1979,KBD,253.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1979,KT,12323.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1980,KBD,236.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1980,KT,11511.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1981,KBD,239.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1981,KT,11644.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1982,KBD,241.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1982,KT,11742.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1983,KBD,238.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1983,KT,11593.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1984,KBD,235.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1984,KT,11453.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1985,KBD,220.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1985,KT,10718.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1986,KBD,208.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1986,KT,10125.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1987,KBD,195.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1987,KT,9504.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1988,KBD,193.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1988,KT,9389.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1989,KBD,189.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1989,KT,9173.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1990,KBD,163.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1990,KT,7929.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1991,KBD,140.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1991,KT,6791.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1992,KBD,142.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1992,KT,6827.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1993,KBD,145.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1993,KT,6931.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1994,KBD,146.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1994,KT,6974.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1995,KBD,147.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1995,KT,7040.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1996,KBD,145.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1996,KT,6965.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1997,KBD,143.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1997,KT,6855.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1998,KBD,140.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1998,KT,6724.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1999,KBD,134.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,1999,KT,6435.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2000,KBD,132.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2000,KT,6339.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2001,KBD,131.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2001,KT,6273.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2002,KBD,151.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2002,KT,7362.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2003,KBD,147.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2003,KT,7167.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2004,KBD,119.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2004,KT,5705.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2005,KBD,125.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2005,KT,6072.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2006,KBD,117.0,A
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2006,KT,5684.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2007,KBD,104.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2007,KT,4943.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2008,KBD,102.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2008,KT,4927.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2009,KBD,97.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2009,KT,4734.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2010,KBD,93.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2010,KT,4401.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2011,KBD,93.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2011,KT,4432.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2012,KBD,88.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2012,KT,4219.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2013,KBD,90.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2013,KT,4375.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2014,KBD,89.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2014,KT,4263.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2015,KBD,89.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2015,KT,4294.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2016,KBD,87.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2016,KT,4141.0,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2017,KBD,83.625038,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2017,KT,3941.849,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2018,KBD,82.780016,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2018,KT,3897.405,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2019,KBD,84.830992,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2019,KT,3944.223,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2020,KBD,83.58044,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2020,KT,3911.147,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2021,KBD,79.729312,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2021,KT,3673.011,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2022,KBD,76.337422,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2022,KT,3474.055,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2023,KBD,72.790921,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2023,KT,3365.245,I
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2024,KBD,69.664344,P
ROMANIA,INDPROD_OSOURC,OIL_PRIM_PRODS_X,2024,KT,3250.779,P
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1971,KBD,330.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1971,KT,16178.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1972,KBD,338.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1972,KT,16604.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1973,KBD,366.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1973,KT,17986.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1974,KBD,376.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1974,KT,18497.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1975,KBD,406.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1975,KT,19809.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1976,KBD,473.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1976,KT,23214.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1977,KBD,475.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1977,KT,23264.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1978,KBD,527.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1978,KT,25927.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1979,KBD,546.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1979,KT,27018.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1980,KBD,528.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1980,KT,26298.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1981,KBD,483.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1981,KT,23767.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1982,KBD,444.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1982,KT,21835.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1983,KBD,462.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1983,KT,22743.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1984,KBD,477.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1984,KT,23546.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1985,KBD,481.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1985,KT,23724.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1986,KBD,520.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1986,KT,25524.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1987,KBD,582.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1987,KT,28639.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1988,KBD,583.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1988,KT,28810.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1989,KBD,575.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1989,KT,28423.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1990,KBD,459.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1990,KT,22618.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1991,KBD,300.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1991,KT,14736.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1992,KBD,265.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1992,KT,12955.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1993,KBD,276.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1993,KT,13217.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1994,KBD,309.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1994,KT,14752.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1995,KBD,307.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1995,KT,14559.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1996,KBD,279.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1996,KT,13246.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1997,KBD,262.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1997,KT,12302.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1998,KBD,276.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1998,KT,13025.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1999,KBD,224.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,1999,KT,10458.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2000,KBD,236.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2000,KT,10990.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2001,KBD,259.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2001,KT,12073.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2002,KBD,285.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2002,KT,13228.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2003,KBD,258.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2003,KT,12040.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2004,KBD,281.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2004,KT,13077.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2005,KBD,321.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2005,KT,14867.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2006,KBD,313.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2006,KT,14407.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2007,KBD,302.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2007,KT,13835.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2008,KBD,302.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2008,KT,14015.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2009,KBD,269.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2009,KT,12196.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2010,KBD,240.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2010,KT,10968.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2011,KBD,229.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2011,KT,10445.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2012,KBD,214.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2012,KT,9850.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2013,KBD,220.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2013,KT,10122.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2014,KBD,253.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2014,KT,11666.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2015,KBD,250.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2015,KT,11530.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2016,KBD,263.0,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2016,KT,12194.0,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2017,KBD,269.543455,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2017,KT,12462.137,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2018,KBD,272.280825,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2018,KT,12584.127,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2019,KBD,287.740951,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2019,KT,13327.23,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2020,KBD,251.386973,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2020,KT,11728.465,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2021,KBD,239.385918,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2021,KT,11118.332,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2022,KBD,267.738674,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2022,KT,12413.528,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2023,KBD,240.109545,A
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2023,KT,11151.803,I
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2024,KBD,254.354262,P
ROMANIA,REFINOUT,OIL_SEC_PRODUCTS,2024,KT,11772.0,P
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1971,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1971,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1972,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1972,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1973,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1973,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1974,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1974,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1975,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1975,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1976,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1976,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1977,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1977,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1978,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1978,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1979,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1979,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1980,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1980,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1981,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1981,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1982,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1982,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1983,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1983,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1984,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1984,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1985,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1985,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1986,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1986,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1987,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1987,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1988,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1988,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1989,KBD,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1989,KT,0.0,O
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1990,KBD,38.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1990,KT,1878.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2010,KBD,30.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2010,KT,1545.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2011,KBD,57.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2011,KT,3055.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2012,KBD,35.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2012,KT,1796.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2013,KBD,96.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2013,KT,5226.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2014,KBD,290.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2014,KT,15054.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2015,KBD,267.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2015,KT,13441.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2016,KBD,213.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2016,KT,10661.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2017,KBD,231.964986,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2017,KT,11721.0,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2018,KBD,233.083753,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2018,KT,11679.748,N
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2019,KBD,213.733293,A
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2019,KT,10756.94,I
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2020,KBD,134.28453,A
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2020,KT,6776.9,I
RUSSIA,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2021,KBD,119.606737,A
