COUNTRY_CODE,TARGET_YEAR,FUEL_CATEGORY,METRIC,VALUE,SOURCE_ID,NUMBER_OF_UPDATES,COLLECTION_YEAR
JPN,2030,Solar,share_of_generation_pct,16,17,1,2023
JPN,2030,Wind,share_of_generation_pct,5,17,1,2023
JPN,2030,Other Renewables,share_of_generation_pct,1,17,1,2023
JPN,2030,Hydro,share_of_generation_pct,11,17,1,2023
JPN,2030,Bioenergy,share_of_generation_pct,5,17,1,2023
JPN,2030,Battery,generation_twh,0.024,16,1,2023
JPN,2030,Solar,capacity_total_gw,117.6,218,2,2025
JPN,2030,Onshore Wind,capacity_total_gw,17.9,218,2,2025
JPN,2030,Offshore Wind,capacity_total_gw,5.7,218,2,2025
JPN,2030,Other Renewables,capacity_total_gw,1.5,218,2,2025
JPN,2030,Hydro,capacity_total_gw,50.7,218,2,2025
JPN,2030,Bioenergy,capacity_total_gw,8,218,2,2025
CZE,2030,Bioenergy,capacity_total_gw,1.6,127,1,2023
CZE,2030,Solar,capacity_total_gw,10.1,127,1,2023
CZE,2030,Wind,capacity_total_gw,1.5,127,1,2023
CZE,2030,Hydro,capacity_total_gw,1.11,127,1,2023
CZE,2030,Bioenergy,capacity_total_gw,1.04,229,2,2026
CZE,2030,Solar,capacity_total_gw,10.1,229,2,2026
CZE,2030,Wind,capacity_total_gw,1.5,229,2,2026
CZE,2030,Hydro,capacity_total_gw,1.12,229,2,2026
CZE,2030,Coal,capacity_total_gw,3.8,229,2,2026
CZE,2030,Gas,capacity_total_gw,4.06,229,2,2026
CZE,2030,Nuclear,capacity_total_gw,4.32,229,2,2026
CZE,2030,Bioenergy,generation_twh,5.61,229,2,2026
CZE,2030,Solar,generation_twh,9.91,229,2,2026
CZE,2030,Wind,generation_twh,3.93,229,2,2026
CZE,2030,Hydro,generation_twh,2.06,229,2,2026
CZE,2030,Coal,generation_twh,6.17,229,2,2026
CZE,2030,Gas,generation_twh,10.65,229,2,2026
CZE,2030,Nuclear,generation_twh,30.65,229,2,2026
CZE,2030,Other Fossil,generation_twh,0.56,229,2,2026
SVN,2030,Bioenergy,generation_twh,0.169,74,1,2023
SVN,2030,Hydro,generation_twh,4.707,74,1,2023
SVN,2030,Solar,generation_twh,3.757,74,1,2023
SVN,2030,Wind,generation_twh,0.357,74,1,2023
SVN,2030,Nuclear,generation_twh,5.9,74,1,2023
SVN,2030,Fossil,generation_twh,4.5,74,1,2023
SVN,2040,Hydro,generation_twh,5.086,74,1,2023
SVN,2040,Solar,generation_twh,8.96,74,1,2023
SVN,2040,Wind,generation_twh,1.255,74,1,2023
SVN,2030,Solar,capacity_total_gw,3.45,74,1,2023
SVN,2030,Wind,capacity_total_gw,0.153,74,1,2023
SVN,2030,Hydro,capacity_total_gw,1.77,74,1,2023
SVN,2030,Bioenergy,capacity_total_gw,0.03,74,1,2023
SVN,2030,Bioenergy,share_of_generation_pct,0.872,74,1,2023
SVN,2030,Hydro,share_of_generation_pct,24.275,74,1,2023
SVN,2030,Solar,share_of_generation_pct,19.376,74,1,2023
SVN,2030,Wind,share_of_generation_pct,1.841,74,1,2023
SVN,2030,Nuclear,share_of_generation_pct,30.428,74,1,2023
SVN,2030,Fossil,share_of_generation_pct,23.208,74,1,2023
SVN,2030,Solar,capacity_total_gw,3.45,232,2,2026
SVN,2030,Wind,capacity_total_gw,0.15,232,2,2026
SVN,2030,Hydro,capacity_total_gw,,232,2,2026
SVN,2030,Bioenergy,capacity_total_gw,0.21,232,2,2026
SVN,2030,Bioenergy,generation_twh,0.54,232,2,2026
SVN,2030,Hydro,generation_twh,4.72,232,2,2026
SVN,2030,Solar,generation_twh,,232,2,2026
SVN,2030,Wind,generation_twh,,232,2,2026
SVN,2030,Nuclear,generation_twh,5.55,232,2,2026
SVN,2030,Coal,generation_twh,3.42,232,2,2026
SVN,2030,Gas,generation_twh,1.02,232,2,2026
SVN,2030,Other Fossil,generation_twh,0.03,232,2,2026
SVN,2030,Renewables,generation_twh,4.2,232,2,2026
SVN,2030,Bioenergy,share_of_generation_pct,0.028,232,2,2026
SVN,2030,Hydro,share_of_generation_pct,0.242,232,2,2026
SVN,2030,Solar,share_of_generation_pct,,232,2,2026
SVN,2030,Wind,share_of_generation_pct,,232,2,2026
SVN,2030,Nuclear,share_of_generation_pct,0.285,232,2,2026
SVN,2030,Fossil,share_of_generation_pct,0.229,232,2,2026
SVN,2030,Renewables,share_of_generation_pct,0.486,232,2,2026
GHA,2030,Solar,capacity_total_gw,0.7533,170,1,2024
GHA,2030,Wind,capacity_total_gw,0.327,170,1,2024
GHA,2030,Bioenergy,capacity_total_gw,0.1221,170,1,2024
GHA,2030,Hydro,capacity_total_gw,0.15003,170,1,2024
GHA,2030,Other Renewables,capacity_total_gw,0.05,170,1,2024
SAU,2030,Renewables,share_of_generation_pct,50,25,1,2023
SAU,2030,Solar,capacity_total_gw,42.7,51,1,2023
SAU,2030,Wind,capacity_total_gw,16,51,1,2023
ESP,2030,Bioenergy,generation_twh,9.07,31,1,2023
ESP,2030,Coal,generation_twh,0.1101,31,1,2023
ESP,2030,Gas,generation_twh,32.29617,31,1,2023
ESP,2030,Hydro,generation_twh,31.13951,31,1,2023
ESP,2030,Nuclear,generation_twh,39.11637,31,1,2023
ESP,2030,Other Renewables,generation_twh,12.34381,31,1,2023
ESP,2030,Solar,generation_twh,104.818,31,1,2023
ESP,2030,Other Fossil,generation_twh,4.57088,31,1,2023
ESP,2030,Wind,generation_twh,110.89963,31,1,2023
ESP,2030,Bioenergy,share_of_generation_pct,2.6338,31,1,2023
ESP,2030,Coal,share_of_generation_pct,0.032,31,1,2023
ESP,2030,Gas,share_of_generation_pct,9.3785,31,1,2023
ESP,2030,Hydro,share_of_generation_pct,9.0426,31,1,2023
ESP,2030,Nuclear,share_of_generation_pct,11.359,31,1,2023
ESP,2030,Other Renewables,share_of_generation_pct,3.5845,31,1,2023
ESP,2030,Solar,share_of_generation_pct,30.4381,31,1,2023
ESP,2030,Other Fossil,share_of_generation_pct,1.3273,31,1,2023
ESP,2030,Wind,share_of_generation_pct,32.2041,31,1,2023
ESP,2030,Bioenergy,capacity_total_gw,1.85,31,1,2023
ESP,2030,Coal,capacity_total_gw,0.02,31,1,2023
ESP,2030,Gas,capacity_total_gw,30.06,31,1,2023
ESP,2030,Hydro,capacity_total_gw,14.51,31,1,2023
ESP,2030,Nuclear,capacity_total_gw,3.18,31,1,2023
ESP,2030,Other Renewables,capacity_total_gw,0.52,31,1,2023
ESP,2030,Solar,capacity_total_gw,81.19,31,1,2023
ESP,2030,Onshore Wind,capacity_total_gw,59.04,31,1,2023
ESP,2030,Offshore Wind,capacity_total_gw,3,31,1,2023
ESP,2030,Storage,capacity_total_gw,18.91,31,1,2023
ESP,2030,Solar,capacity_total_gw,95.35,197,2,2024
ESP,2030,Wind,capacity_total_gw,62.05,197,2,2024
ESP,2030,Onshore Wind,capacity_total_gw,,197,2,2024
ESP,2030,Offshore Wind,capacity_total_gw,3,197,2,2024
ESP,2030,Bioenergy,capacity_total_gw,1.85,197,2,2024
ESP,2030,Hydro,capacity_total_gw,14.51,197,2,2024
ESP,2030,Other Renewables,capacity_total_gw,4.81,197,2,2024
ESP,2030,Gas,capacity_total_gw,30.4,197,2,2024
ESP,2030,Other Fossil,capacity_total_gw,0.34,197,2,2024
ESP,2030,Nuclear,capacity_total_gw,3.18,197,2,2024
ESP,2030,Coal,capacity_total_gw,,197,2,2024
ESP,2030,Solar,generation_twh,138.31,197,2,2024
ESP,2030,Wind,generation_twh,130.1,197,2,2024
ESP,2030,Bioenergy,generation_twh,10.67,197,2,2024
ESP,2030,Hydro,generation_twh,28.76,197,2,2024
ESP,2030,Other Renewables,generation_twh,14.16,197,2,2024
ESP,2030,Gas,generation_twh,33.63,197,2,2024
ESP,2030,Other Fossil,generation_twh,6.52,197,2,2024
ESP,2030,Nuclear,generation_twh,35.17,197,2,2024
ESP,2030,Coal,generation_twh,,197,2,2024
ESP,2030,Solar,share_of_generation_pct,34.81,197,2,2024
ESP,2030,Wind,share_of_generation_pct,32.75,197,2,2024
ESP,2030,Bioenergy,share_of_generation_pct,2.69,197,2,2024
ESP,2030,Hydro,share_of_generation_pct,7.24,197,2,2024
ESP,2030,Other Renewables,share_of_generation_pct,3.56,197,2,2024
ESP,2030,Gas,share_of_generation_pct,8.46,197,2,2024
ESP,2030,Other Fossil,share_of_generation_pct,1.64,197,2,2024
ESP,2030,Nuclear,share_of_generation_pct,8.85,197,2,2024
ESP,2030,Coal,share_of_generation_pct,,197,2,2024
DNK,2030,Bioenergy,generation_twh,4.303,32,1,2023
DNK,2030,Coal,generation_twh,0,32,1,2023
DNK,2030,Gas,generation_twh,0.492,32,1,2023
DNK,2030,Hydro,generation_twh,0.016,32,1,2023
DNK,2030,Nuclear,generation_twh,0,32,1,2023
DNK,2030,Other Renewables,generation_twh,0.571,32,1,2023
DNK,2030,Solar,generation_twh,16.3,32,1,2023
DNK,2030,Wind,generation_twh,50.511,32,1,2023
DNK,2040,Bioenergy,generation_twh,2.72,32,1,2023
DNK,2040,Coal,generation_twh,0,32,1,2023
DNK,2040,Gas,generation_twh,0.472,32,1,2023
DNK,2040,Hydro,generation_twh,0.016,32,1,2023
DNK,2040,Nuclear,generation_twh,0,32,1,2023
DNK,2040,Other Renewables,generation_twh,0.176,32,1,2023
DNK,2040,Solar,generation_twh,35.923,32,1,2023
DNK,2040,Wind,generation_twh,47.889,32,1,2023
DNK,2030,Bioenergy,share_of_generation_pct,5.96,32,1,2023
DNK,2030,Coal,share_of_generation_pct,0,32,1,2023
DNK,2030,Gas,share_of_generation_pct,0.68,32,1,2023
DNK,2030,Hydro,share_of_generation_pct,0.02,32,1,2023
DNK,2030,Nuclear,share_of_generation_pct,0,32,1,2023
DNK,2030,Other Renewables,share_of_generation_pct,0.79,32,1,2023
DNK,2030,Solar,share_of_generation_pct,22.58,32,1,2023
DNK,2030,Wind,share_of_generation_pct,69.97,32,1,2023
DNK,2040,Bioenergy,share_of_generation_pct,3.12,32,1,2023
DNK,2040,Coal,share_of_generation_pct,0,32,1,2023
DNK,2040,Gas,share_of_generation_pct,0.54,32,1,2023
DNK,2040,Hydro,share_of_generation_pct,0.02,32,1,2023
DNK,2040,Nuclear,share_of_generation_pct,0,32,1,2023
DNK,2040,Other Renewables,share_of_generation_pct,0.2,32,1,2023
DNK,2040,Solar,share_of_generation_pct,41.2,32,1,2023
DNK,2040,Wind,share_of_generation_pct,54.92,32,1,2023
DNK,2030,Solar,capacity_total_gw,11.7,32,1,2023
DNK,2030,Onshore Wind,capacity_total_gw,5.9,32,1,2023
DNK,2030,Offshore Wind,capacity_total_gw,11.3,32,1,2023
DNK,2030,Solar,capacity_total_gw,17.79,187,2,2024
DNK,2030,Onshore Wind,capacity_total_gw,5.7,187,2,2024
DNK,2030,Offshore Wind,capacity_total_gw,7.71,187,2,2024
DNK,2030,Bioenergy,capacity_total_gw,1.77,187,2,2024
DNK,2030,Hydro,capacity_total_gw,0.01,187,2,2024
DNK,2030,Other Renewables,capacity_total_gw,0.1,187,2,2024
DNK,2030,Gas,capacity_total_gw,1,187,2,2024
DNK,2030,Other Fossil,capacity_total_gw,1,187,2,2024
DNK,2030,Solar,generation_twh,24.64,187,2,2024
DNK,2030,Wind,generation_twh,38.96,187,2,2024
DNK,2030,Hydro,generation_twh,0.01,187,2,2024
DNK,2030,Other Renewables,generation_twh,6.7,187,2,2024
DNK,2030,Gas,generation_twh,0.39,187,2,2024
DNK,2030,Other Fossil,generation_twh,0.18,187,2,2024
DNK,2030,Solar,share_of_generation_pct,34.76,187,2,2024
DNK,2030,Wind,share_of_generation_pct,54.97,187,2,2024
DNK,2030,Hydro,share_of_generation_pct,0.02,187,2,2024
DNK,2030,Other Renewables,share_of_generation_pct,9.45,187,2,2024
DNK,2030,Gas,share_of_generation_pct,0.55,187,2,2024
DNK,2030,Other Fossil,share_of_generation_pct,0.25,187,2,2024
DNK,2030,Bioenergy,share_of_generation_pct,,187,2,2024
DNK,2030,Coal,share_of_generation_pct,,187,2,2024
DNK,2030,Nuclear,share_of_generation_pct,,187,2,2024
DNK,2030,Bioenergy,generation_twh,,187,2,2024
DNK,2030,Coal,generation_twh,,187,2,2024
DNK,2030,Nuclear,generation_twh,,187,2,2024
LKA,2030,Battery,capacity_total_gw,1.125,175,1,2024
LKA,2030,Renewables,share_of_generation_pct,70,175,1,2024
LKA,2030,Hydro,capacity_total_gw,2.181,175,1,2024
LKA,2030,Pumped hydro,capacity_total_gw,0.7,175,1,2024
LKA,2030,Bioenergy,capacity_total_gw,0.22,175,1,2024
LKA,2030,Wind,capacity_total_gw,1.723,175,1,2024
LKA,2030,Solar,capacity_total_gw,4.659,175,1,2024
LKA,2030,Renewables,generation_twh,19.303,175,1,2024
LKA,2030,Demand,demand_twh,25.253,175,1,2024
EGY,2030,Wind,share_of_generation_pct,8,65,1,2023
EGY,2030,Solar,share_of_generation_pct,5,65,1,2023
EGY,2030,Nuclear,share_of_generation_pct,7,65,1,2023
EGY,2030,Gas,share_of_generation_pct,79,65,1,2023
EGY,2030,Renewables,share_of_generation_pct,42,210,2,2025
EGY,2030,Wind,share_of_generation_pct,,210,2,2025
EGY,2030,Solar,share_of_generation_pct,,210,2,2025
EGY,2030,Nuclear,share_of_generation_pct,,210,2,2025
EGY,2030,Gas,share_of_generation_pct,,210,2,2025
EGY,2030,Wind,capacity_total_gw,7,65,1,2023
EGY,2030,Solar,capacity_total_gw,7,65,1,2023
EGY,2030,Nuclear,capacity_total_gw,2,65,1,2023
EGY,2030,Gas,capacity_total_gw,44,65,1,2023
EGY,2035,Renewables,share_of_generation_pct,42,65,1,2023
EGY,2050,Battery,capacity_total_gw,9,65,1,2023
ETH,2030,Hydro,capacity_total_gw,16.8644,177,1,2024
ETH,2030,Wind,capacity_total_gw,2.4092,177,1,2024
ETH,2030,Solar,capacity_total_gw,2.4092,177,1,2024
ETH,2030,Other Renewables,capacity_total_gw,2.4092,177,1,2024
CHE,2030,Hydro,generation_twh,41.7,94,1,2023
CHE,2030,Nuclear,generation_twh,8.8,94,1,2023
CHE,2030,Other Fossil,generation_twh,1.6,94,1,2023
CHE,2030,Solar,generation_twh,8.7,94,1,2023
CHE,2030,Wind,generation_twh,0.6,94,1,2023
CHE,2030,Bioenergy,generation_twh,0.6,94,1,2023
CHE,2030,Other Renewables,generation_twh,1,94,1,2023
CHE,2030,Hydro,share_of_generation_pct,66.19,94,1,2023
CHE,2030,Nuclear,share_of_generation_pct,13.97,94,1,2023
CHE,2030,Other Fossil,share_of_generation_pct,2.54,94,1,2023
CHE,2030,Solar,share_of_generation_pct,13.81,94,1,2023
CHE,2030,Wind,share_of_generation_pct,0.95,94,1,2023
CHE,2030,Bioenergy,share_of_generation_pct,0.95,94,1,2023
CHE,2030,Other Renewables,share_of_generation_pct,1.59,94,1,2023
CHE,2030,Hydro,capacity_total_gw,17.1,94,1,2023
CHE,2030,Nuclear,capacity_total_gw,1.2,94,1,2023
CHE,2030,Other Fossil,capacity_total_gw,0.6,94,1,2023
CHE,2030,Solar,capacity_total_gw,9.8,94,1,2023
CHE,2030,Wind,capacity_total_gw,0.3,94,1,2023
CHE,2030,Other Renewables,capacity_total_gw,0.4,94,1,2023
CRI,2030,Bioenergy,capacity_total_gw,0.082,96,1,2023
CRI,2030,Hydro,capacity_total_gw,2.33,96,1,2023
CRI,2030,Other Renewables,capacity_total_gw,0.32,96,1,2023
CRI,2030,Solar,capacity_total_gw,0.73,96,1,2023
CRI,2030,Wind,capacity_total_gw,0.571,96,1,2023
CRI,2030,Other Fossil,capacity_total_gw,0.38,96,1,2023
CRI,2030,Battery,capacity_total_gw,0.03,96,1,2023
MDA,2030,Bioenergy,capacity_total_gw,0.078,166,1,2024
MDA,2030,Other Renewables,capacity_total_gw,0.02,166,1,2024
MDA,2030,Hydro,capacity_total_gw,0.022,166,1,2024
MDA,2030,Battery,capacity_total_gw,0,166,1,2024
MDA,2030,Wind,capacity_total_gw,0.6,166,1,2024
MDA,2030,Solar,capacity_total_gw,0.215,166,1,2024
MDA,2030,Renewables,share_of_generation_pct,34.1,166,1,2024
EU,2030,Renewables,share_of_generation_pct,72,56,1,2023
EU,2030,"Hydro, bio and other renewables",capacity_total_gw,134,54,1,2023
EU,2030,Solar,capacity_total_gw,592,55,1,2023
EU,2030,Wind,capacity_total_gw,510,55,1,2023
XKX,2030,Coal,capacity_total_gw,0.94239,163,1,2024
XKX,2030,Battery,capacity_total_gw,0.15282,163,1,2024
XKX,2030,Wind,capacity_total_gw,0.68769,163,1,2024
XKX,2030,Solar,capacity_total_gw,0.63675,163,1,2024
XKX,2030,Hydro,capacity_total_gw,0.10188,163,1,2024
XKX,2030,Bioenergy,capacity_total_gw,0.02547,163,1,2024
XKX,2030,Wind,share_of_generation_pct,25,163,1,2024
XKX,2030,Solar,share_of_generation_pct,13,163,1,2024
XKX,2030,Hydro,share_of_generation_pct,5,163,1,2024
XKX,2030,Coal,share_of_generation_pct,57,163,1,2024
THA,2030,Solar,capacity_total_gw,10.077,35,1,2023
THA,2030,Wind,capacity_total_gw,4.01,35,1,2023
THA,2030,Bioenergy,capacity_total_gw,4.6665,35,1,2023
THA,2030,Hydro,capacity_total_gw,3.1618,35,1,2023
MNE,2030,Hydro,generation_twh,3.046,165,1,2024
MNE,2030,Wind,generation_twh,0.436,165,1,2024
MNE,2030,Solar,generation_twh,0.052,165,1,2024
MNE,2030,Bioenergy,generation_twh,0.188,165,1,2024
MNE,2030,Coal,generation_twh,1.36,165,1,2024
MNE,2030,Hydro,capacity_total_gw,1.232,165,1,2024
MNE,2030,Wind,capacity_total_gw,0.19,165,1,2024
MNE,2030,Solar,capacity_total_gw,0.315,165,1,2024
MNE,2030,Bioenergy,capacity_total_gw,0.039,165,1,2024
MNE,2030,Hydro,share_of_generation_pct,59.93703266,165,1,2024
MNE,2030,Wind,share_of_generation_pct,8.579299488,165,1,2024
MNE,2030,Solar,share_of_generation_pct,1.023219205,165,1,2024
MNE,2030,Bioenergy,share_of_generation_pct,3.699330972,165,1,2024
MNE,2030,Coal,share_of_generation_pct,26.76111767,165,1,2024
BGD,2030,Coal,share_of_generation_pct,19,145,1,2024
BGD,2030,Other Fossil,share_of_generation_pct,4,145,1,2024
BGD,2030,Gas,share_of_generation_pct,52,145,1,2024
BGD,2030,Nuclear,share_of_generation_pct,8,145,1,2024
BGD,2030,Imports,share_of_generation_pct,10,145,1,2024
BGD,2030,Solar,share_of_generation_pct,5,145,1,2024
BGD,2030,Onshore Wind,share_of_generation_pct,1,145,1,2024
BGD,2030,Coal,capacity_total_gw,10.6,145,1,2024
BGD,2030,Other Fossil,capacity_total_gw,5.8,145,1,2024
BGD,2030,Gas,capacity_total_gw,25.4,145,1,2024
BGD,2030,Nuclear,capacity_total_gw,1.9,145,1,2024
BGD,2030,Wind,capacity_total_gw,1.1,145,1,2024
BGD,2030,Solar,capacity_total_gw,3,145,1,2024
BGD,2030,Imports,capacity_total_gw,4.16,145,1,2024
BGD,2030,Hydro,capacity_total_gw,0.4,145,1,2024
BGD,2030,Hydrogen,share_of_generation_pct,0.5,145,1,2024
BGD,2030,Ammonia,share_of_generation_pct,0.5,145,1,2024
BGD,2030,Ammonia,capacity_total_gw,0.2,145,1,2024
USA,2030,Nuclear,capacity_total_gw,95,49,1,2023
USA,2030,Coal,capacity_total_gw,129,49,1,2023
USA,2030,Gas,capacity_total_gw,400,49,1,2023
USA,2030,Other Fossil,capacity_total_gw,41,49,1,2023
USA,2030,Bioenergy,capacity_total_gw,13,49,1,2023
USA,2030,Hydro,capacity_total_gw,75,49,1,2023
USA,2030,Other Renewables,capacity_total_gw,13,49,1,2023
USA,2030,Onshore Wind,capacity_total_gw,334,49,1,2023
USA,2030,Offshore Wind,capacity_total_gw,35,49,1,2023
USA,2030,Solar,capacity_total_gw,468,49,1,2023
USA,2030,Nuclear,generation_twh,756,49,1,2023
USA,2030,Coal,generation_twh,310,49,1,2023
USA,2030,Gas,generation_twh,708,49,1,2023
USA,2030,Other Fossil,generation_twh,34,49,1,2023
USA,2030,Bioenergy,generation_twh,18,49,1,2023
USA,2030,Hydro,generation_twh,293,49,1,2023
USA,2030,Other Renewables,generation_twh,17,49,1,2023
USA,2030,Wind,generation_twh,1294,49,1,2023
USA,2030,Solar,generation_twh,984,49,1,2023
USA,2030,Nuclear,share_of_generation_pct,17.13,49,1,2023
USA,2030,Coal,share_of_generation_pct,7.02,49,1,2023
USA,2030,Gas,share_of_generation_pct,16.04,49,1,2023
USA,2030,Other Fossil,share_of_generation_pct,0.77,49,1,2023
USA,2030,Bioenergy,share_of_generation_pct,0.41,49,1,2023
USA,2030,Hydro,share_of_generation_pct,6.64,49,1,2023
USA,2030,Other Renewables,share_of_generation_pct,0.39,49,1,2023
USA,2030,Wind,share_of_generation_pct,29.32,49,1,2023
USA,2030,Solar,share_of_generation_pct,22.29,49,1,2023
USA,2030,Solar,capacity_total_gw,428.3,220,2,2025
USA,2030,Onshore Wind,capacity_total_gw,187.8,220,2,2025
USA,2030,Offshore Wind,capacity_total_gw,6.2,220,2,2025
USA,2030,Hydro,capacity_total_gw,103.4,220,2,2025
USA,2030,Bioenergy,capacity_total_gw,10.2,220,2,2025
USA,2030,Other Renewables,capacity_total_gw,5,220,2,2025
USA,2030,Solar,generation_twh,578.2,220,2,2025
USA,2030,Onshore Wind,generation_twh,559.8,220,2,2025
USA,2030,Offshore Wind,generation_twh,16.5,220,2,2025
USA,2030,Hydro,generation_twh,258.5,220,2,2025
USA,2030,Bioenergy,generation_twh,53,220,2,2025
USA,2030,Other Renewables,generation_twh,24.9,220,2,2025
USA,2030,Renewables,share_of_generation_pct,30,220,2,2025
USA,2030,Bioenergy,share_of_generation_pct,,220,2,2025
USA,2030,Hydro,share_of_generation_pct,,220,2,2025
USA,2030,Other Renewables,share_of_generation_pct,,220,2,2025
USA,2030,Wind,share_of_generation_pct,,220,2,2025
USA,2030,Solar,share_of_generation_pct,,220,2,2025
RWA,2030,Hydro,capacity_total_gw,0.27,184,1,2024
RWA,2030,Solar,capacity_total_gw,0.01,184,1,2024
RWA,2030,Bioenergy,capacity_total_gw,0.01,184,1,2024
RWA,2030,Gas,capacity_total_gw,0.08,184,1,2024
RWA,2030,Coal,capacity_total_gw,0.03,184,1,2024
RWA,2030,Pumped hydro,capacity_total_gw,0.03,184,1,2024
RWA,2030,Renewables,share_of_generation_pct,60,184,1,2024
RWA,2030,Hydro,generation_twh,1.83004,184,1,2024
RWA,2030,Solar,generation_twh,0.01929,184,1,2024
RWA,2030,Bioenergy,generation_twh,0.09445,184,1,2024
RWA,2030,Gas,generation_twh,0.60908,184,1,2024
RWA,2030,Other Fossil,generation_twh,0.18601,184,1,2024
RWA,2030,Pumped hydro,generation_twh,0.03275,184,1,2024
MKD,2030,Wind,capacity_total_gw,0.30228,161,1,2024
MKD,2030,Solar,capacity_total_gw,0.83127,161,1,2024
MKD,2030,Hydro,capacity_total_gw,1.36026,161,1,2024
MKD,2030,Bioenergy,capacity_total_gw,0.02519,161,1,2024
MKD,2030,Renewables,share_of_generation_pct,66,161,1,2024
IND,2030,Hydro,capacity_total_gw,65.5,10,1,2023
IND,2030,Solar,capacity_total_gw,318.51,10,1,2023
IND,2030,Wind,capacity_total_gw,109.98,10,1,2023
IND,2030,Bioenergy,capacity_total_gw,14.96,10,1,2023
IND,2030,Nuclear,capacity_total_gw,18.14,10,1,2023
IND,2030,Coal,capacity_total_gw,254.54,10,1,2023
IND,2030,Gas,capacity_total_gw,24.82,10,1,2023
IND,2030,Renewables,share_of_generation_pct,42.3,10,1,2023
IND,2030,Battery,generation_twh,0.14,10,1,2023
IND,2030,Battery,capacity_total_gw,30.93,10,1,2023
COL,2030,Hydro,capacity_total_gw,15,98,1,2023
COL,2030,Gas,capacity_total_gw,3,98,1,2023
COL,2030,Coal,capacity_total_gw,2,98,1,2023
COL,2030,Other Fossil,capacity_total_gw,1,98,1,2023
COL,2030,Onshore Wind,capacity_total_gw,3,98,1,2023
COL,2030,Solar,capacity_total_gw,1,98,1,2023
BWA,2030,Solar,capacity_total_gw,0.4,182,1,2024
BWA,2030,Wind,capacity_total_gw,0.05,182,1,2024
BWA,2032,Battery,capacity_total_gw,0.02,182,1,2024
BWA,2040,Battery,capacity_total_gw,0.14,182,1,2024
LUX,2030,Bioenergy,generation_twh,0.724,77,1,2023
LUX,2030,Hydro,generation_twh,0.1,77,1,2023
LUX,2030,Other Renewables,generation_twh,0.05,77,1,2023
LUX,2030,Solar,generation_twh,1.112,77,1,2023
LUX,2030,Wind,generation_twh,1.043,77,1,2023
LUX,2030,Solar,capacity_total_gw,0.984,123,1,2023
LUX,2030,Wind,capacity_total_gw,0.4,123,1,2023
LUX,2030,Hydro,capacity_total_gw,0.037,123,1,2023
LUX,2030,Bioenergy,capacity_total_gw,0.125,123,1,2023
LUX,2030,Solar,capacity_total_gw,1.24,191,2,2024
LUX,2030,Wind,capacity_total_gw,0.45,191,2,2024
LUX,2030,Bioenergy,capacity_total_gw,0.1,191,2,2024
LUX,2030,Hydro,capacity_total_gw,0.04,191,2,2024
LUX,2030,Other Renewables,capacity_total_gw,0.02,191,2,2024
LUX,2030,Solar,generation_twh,1.11,191,2,2024
LUX,2030,Wind,generation_twh,1.04,191,2,2024
LUX,2030,Bioenergy,generation_twh,0.72,191,2,2024
LUX,2030,Hydro,generation_twh,0.1,191,2,2024
LUX,2030,Other Renewables,generation_twh,0.05,191,2,2024
CAN,2030,Coal,capacity_total_gw,2.065,9,1,2023
CAN,2030,Gas,capacity_total_gw,42.60674412,9,1,2023
CAN,2030,"Hydro, bio and other renewables",capacity_total_gw,91.91046836,9,1,2023
CAN,2030,Nuclear,capacity_total_gw,11.065,9,1,2023
CAN,2030,Other Fossil,capacity_total_gw,3.493015,9,1,2023
CAN,2030,Solar,capacity_total_gw,6.025363217,9,1,2023
CAN,2030,Wind,capacity_total_gw,26.70771611,9,1,2023
CAN,2035,Coal,capacity_total_gw,0,9,1,2023
CAN,2035,Gas,capacity_total_gw,38.45954647,9,1,2023
CAN,2035,"Hydro, bio and other renewables",capacity_total_gw,96.19615318,9,1,2023
CAN,2035,Nuclear,capacity_total_gw,24.97783373,9,1,2023
CAN,2035,Other Fossil,capacity_total_gw,2.990015,9,1,2023
CAN,2035,Solar,capacity_total_gw,20.89465073,9,1,2023
CAN,2035,Wind,capacity_total_gw,56.69567644,9,1,2023
CAN,2040,Coal,capacity_total_gw,0,9,1,2023
CAN,2040,Gas,capacity_total_gw,41.05443913,9,1,2023
CAN,2040,"Hydro, bio and other renewables",capacity_total_gw,97.75561235,9,1,2023
CAN,2040,Nuclear,capacity_total_gw,35.06073443,9,1,2023
CAN,2040,Other Fossil,capacity_total_gw,1.865015,9,1,2023
CAN,2040,Solar,capacity_total_gw,22.62826389,9,1,2023
CAN,2040,Wind,capacity_total_gw,73.13220262,9,1,2023
CAN,2050,Coal,capacity_total_gw,0,9,1,2023
CAN,2050,Gas,capacity_total_gw,46.34798586,9,1,2023
CAN,2050,"Hydro, bio and other renewables",capacity_total_gw,105.6997805,9,1,2023
CAN,2050,Nuclear,capacity_total_gw,36.89164071,9,1,2023
CAN,2050,Other Fossil,capacity_total_gw,1.810015,9,1,2023
CAN,2050,Solar,capacity_total_gw,34.8847271,9,1,2023
CAN,2050,Wind,capacity_total_gw,111.0309276,9,1,2023
CAN,2030,Demand,demand_twh,831.7643156,9,1,2023
CAN,2035,Demand,demand_twh,982.9398338,9,1,2023
CAN,2040,Demand,demand_twh,1142.331089,9,1,2023
CAN,2050,Demand,demand_twh,1404.193423,9,1,2023
CAN,2030,Coal,generation_twh,0.6561433042,9,1,2023
